arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
28,8.500000,262144,4591932.439322
28,9.800000,32768,6512855.873494
28,12.400000,4096,11174365.718154
28,18.900000,512,19460840.549801
28,56.300000,64,33507636.009607
28,60.000000,12,32003497.046130
28,60.000000,18,31067437.351237
28,60.000000,24,29822426.337408
