arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
40,8.500000,262144,1973910.554166
40,9.800000,32768,3035537.350753
40,12.400000,4096,6349018.571078
40,18.900000,512,12818255.408053
40,56.300000,64,21892961.745274
40,60.000000,12,21361635.058302
40,60.000000,18,19760900.200920
40,60.000000,24,19980328.311924
