arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
30,8.500000,262144,4338219.868806
30,9.800000,32768,6362028.597634
30,12.400000,4096,10346705.618259
30,18.900000,512,18751469.378735
30,56.300000,64,31579537.717092
30,60.000000,12,30621269.466340
30,60.000000,18,29374160.090781
30,60.000000,24,28182613.592697
