arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
32,8.500000,262144,3602879.717161
32,9.800000,32768,5517339.158408
32,12.400000,4096,9285904.104622
32,18.900000,512,17403388.543794
32,56.300000,64,29556017.337023
32,60.000000,12,28578924.370881
32,60.000000,18,28195001.431317
32,60.000000,24,26920557.700940
