arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
20,8.500000,262144,8171480.214353
20,9.800000,32768,9977173.415155
20,12.400000,4096,14783022.298026
20,18.900000,512,24029855.347714
20,56.300000,64,40955529.419916
20,60.000000,12,39198360.710061
20,60.000000,18,37643921.550309
20,60.000000,24,36405864.678433
