arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,8.500000,262144,2808867.076403
34,9.800000,32768,4844527.619670
34,12.400000,4096,8799138.017744
34,18.900000,512,15646185.204354
34,56.300000,64,27953809.369004
34,60.000000,12,27584437.482646
34,60.000000,18,25897455.955476
34,60.000000,24,24340752.777005
