arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,8.500000,262144,3135152.041804
34,9.800000,32768,5321645.469324
34,12.400000,4096,9304068.201321
34,18.900000,512,15973677.798814
34,56.300000,64,28043599.016147
34,60.000000,12,26392402.934964
34,60.000000,18,26179144.165132
34,60.000000,24,24845732.383872
