arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
20,8.500000,262144,7092435.364647
20,9.800000,32768,10260625.059571
20,12.400000,4096,14639781.291928
20,18.900000,512,23487536.808330
20,56.300000,64,40724658.154515
20,60.000000,12,39333896.249084
20,60.000000,18,37346592.511168
20,60.000000,24,35842607.796004
