arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
32,4.073000,262144,145514.344719
32,4.639000,32768,422471.742125
32,5.649000,4096,382677.499489
32,7.918000,512,121007.905969
32,16.772000,64,90177.502799
32,30.000000,6,56182.334190
32,30.000000,9,138108.108267
32,30.000000,12,76214.282894
