arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,4.073000,262144,672319.132663
34,4.639000,32768,118480.517951
34,5.649000,4096,77215.619119
34,7.918000,512,41573.600277
34,16.772000,64,33731.370236
34,30.000000,6,30411.953768
34,30.000000,9,47793.857566
34,30.000000,12,41290.779031
