arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,4.073000,262144,239774.019003
34,4.639000,32768,129720.535190
34,5.649000,4096,162403.713597
34,7.918000,512,111616.424127
34,16.772000,64,35045.326250
34,30.000000,6,39476.881614
34,30.000000,9,35525.300646
34,30.000000,12,35219.089639
