arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
30,4.073000,262144,194515.801407
30,4.639000,32768,110312.540810
30,5.649000,4096,827701.459183
30,7.918000,512,255981.412468
30,16.772000,64,805424.687109
30,30.000000,6,1092882.204245
30,30.000000,9,896267.250242
30,30.000000,12,453645.739830
