arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
38,4.073000,262144,44389.550279
38,4.639000,32768,363308.782741
38,5.649000,4096,91126.131784
38,7.918000,512,31959.055681
38,16.772000,64,26515.611628
38,30.000000,6,20356.528339
38,30.000000,9,22288.602042
38,30.000000,12,24372.385008
