arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
26,4.073000,262144,219872.070204
26,4.639000,32768,792952.173067
26,5.649000,4096,1086277.695876
26,7.918000,512,2997226.000612
26,16.772000,64,3965230.458558
26,30.000000,6,5174224.031688
26,30.000000,9,4553157.499423
26,30.000000,12,4558386.705536
