arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
40,4.073000,262144,83355.150435
40,4.639000,32768,65820.000532
40,5.649000,4096,48683.493702
40,7.918000,512,38359.718026
40,16.772000,64,18412.187268
40,30.000000,6,17892.824875
40,30.000000,9,16173.784777
40,30.000000,12,16584.624747
