arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
26,4.073000,262144,184135.937932
26,4.639000,32768,845722.602006
26,5.649000,4096,1055896.492421
26,7.918000,512,2786178.420388
26,16.772000,64,4844371.965942
26,30.000000,6,4940521.970516
26,30.000000,9,4579128.990910
26,30.000000,12,4410693.120411
