arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
38,4.073000,262144,92862.015211
38,4.639000,32768,89502.595767
38,5.649000,4096,63827.829949
38,7.918000,512,31307.085747
38,16.772000,64,22437.336295
38,30.000000,6,18402.554388
38,30.000000,9,20783.261342
38,30.000000,12,22140.435226
