arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
36,4.073000,262144,138080.765981
36,4.639000,32768,101178.693701
36,5.649000,4096,64827.143073
36,7.918000,512,48762.993284
36,16.772000,64,26202.435192
36,30.000000,6,23732.569920
36,30.000000,9,37438.281745
36,30.000000,12,34719.142631
