arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
28,4.073000,262144,380243.961083
28,4.639000,32768,288179.524712
28,5.649000,4096,1217093.198664
28,7.918000,512,1803010.098106
28,16.772000,64,2584918.355961
28,30.000000,6,2346557.636375
28,30.000000,9,2933426.843026
28,30.000000,12,2149849.328573
