arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
22,4.073000,262144,567237.659353
22,4.639000,32768,1111002.243809
22,5.649000,4096,2172081.119100
22,7.918000,512,4211362.454685
22,16.772000,64,7807467.233778
22,30.000000,6,8872545.888968
22,30.000000,9,8338789.944612
22,30.000000,12,8257914.637896
