arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
28,4.073000,262144,237122.489703
28,4.639000,32768,187086.861182
28,5.649000,4096,639336.054049
28,7.918000,512,1172003.045098
28,16.772000,64,2392798.620026
28,30.000000,6,2720986.569652
28,30.000000,9,2816199.625048
28,30.000000,12,2557934.545276
