arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
26,4.073000,262144,231511.058183
26,4.639000,32768,638196.639050
26,5.649000,4096,991390.715698
26,7.918000,512,2750262.111278
26,16.772000,64,4786133.792451
26,30.000000,6,4997975.340586
26,30.000000,9,4694278.331687
26,30.000000,12,4458168.263890
