arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
32,4.073000,262144,41941.754827
32,4.639000,32768,136535.872330
32,5.649000,4096,192218.134126
32,7.918000,512,168167.949057
32,16.772000,64,67682.628185
32,30.000000,6,61684.245095
32,30.000000,9,68563.659638
32,30.000000,12,92411.631578
