arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
20,4.073000,262144,1155117.664650
20,4.639000,32768,1347962.784687
20,5.649000,4096,2665359.158176
20,7.918000,512,5458494.592194
20,16.772000,64,10240883.918070
20,30.000000,6,10596491.478042
20,30.000000,9,10507772.888169
20,30.000000,12,9860585.549677
