arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,4.073000,262144,59265.502588
34,4.639000,32768,159788.345345
34,5.649000,4096,201633.955315
34,7.918000,512,55894.123394
34,16.772000,64,42637.655036
34,30.000000,6,36438.784777
34,30.000000,9,44387.219399
34,30.000000,12,47863.955979
