arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
28,4.073000,262144,306717.013750
28,4.639000,32768,655991.018538
28,5.649000,4096,858543.907828
28,7.918000,512,1383754.420225
28,16.772000,64,2474968.351521
28,30.000000,6,2520134.233794
28,30.000000,9,2709996.136301
28,30.000000,12,1974509.436806
