arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
20,4.073000,262144,1010573.726795
20,4.639000,32768,1308669.895951
20,5.649000,4096,2712925.446398
20,7.918000,512,5377349.978718
20,16.772000,64,10012955.684438
20,30.000000,6,10825382.997354
20,30.000000,9,9702786.086810
20,30.000000,12,10104822.355277
