arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
36,4.073000,262144,36583.681389
36,4.639000,32768,46782.593590
36,5.649000,4096,95623.164385
36,7.918000,512,49697.922150
36,16.772000,64,27760.196307
36,30.000000,6,25980.231581
36,30.000000,9,26772.968289
36,30.000000,12,32805.125789
