arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
20,4.073000,262144,1351822.816765
20,4.639000,32768,1319855.536185
20,5.649000,4096,2843835.428428
20,7.918000,512,5116785.818270
20,16.772000,64,9900625.570134
20,30.000000,6,10611791.203373
20,30.000000,9,10373250.048246
20,30.000000,12,10169793.909352
