arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
22,4.073000,262144,541713.162581
22,4.639000,32768,950697.956557
22,5.649000,4096,2366164.582819
22,7.918000,512,4343923.531148
22,16.772000,64,8227035.615037
22,30.000000,6,9234836.641857
22,30.000000,9,8390323.119327
22,30.000000,12,8398232.345807
