arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
38,4.073000,262144,200758.348606
38,4.639000,32768,73819.061095
38,5.649000,4096,69019.255886
38,7.918000,512,64203.829442
38,16.772000,64,19628.788602
38,30.000000,6,19175.900422
38,30.000000,9,22031.333823
38,30.000000,12,19484.718961
