arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
20,4.073000,262144,743330.981462
20,4.639000,32768,1422159.917342
20,5.649000,4096,2659129.080034
20,7.918000,512,5365780.121642
20,16.772000,64,9621546.249217
20,30.000000,6,10515075.706329
20,30.000000,9,10427097.049738
20,30.000000,12,10244614.319582
