arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
40,4.073000,262144,70233.213332
40,4.639000,32768,46384.693251
40,5.649000,4096,53196.765804
40,7.918000,512,31441.002147
40,16.772000,64,18850.883640
40,30.000000,6,16168.497889
40,30.000000,9,17961.559092
40,30.000000,12,18754.909091
