arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,4.073000,262144,88378.342862
34,4.639000,32768,75565.927818
34,5.649000,4096,248518.465565
34,7.918000,512,85292.145928
34,16.772000,64,30399.645442
34,30.000000,6,41072.785893
34,30.000000,9,43909.829287
34,30.000000,12,34294.897536
