arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
20,4.073000,262144,824636.222297
20,4.639000,32768,1588466.089453
20,5.649000,4096,2862416.932085
20,7.918000,512,5866986.376434
20,16.772000,64,10019866.531392
20,30.000000,6,10763034.942742
20,30.000000,9,10216653.973354
20,30.000000,12,10018846.348317
