arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,4.073000,262144,179572.214159
34,4.639000,32768,254424.715051
34,5.649000,4096,105269.929985
34,7.918000,512,56874.459945
34,16.772000,64,37630.922936
34,30.000000,6,48376.022821
34,30.000000,9,36180.341513
34,30.000000,12,45239.606884
