arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
36,4.073000,262144,201260.603537
36,4.639000,32768,77167.625815
36,5.649000,4096,112145.139525
36,7.918000,512,38775.664095
36,16.772000,64,27845.614323
36,30.000000,6,42201.241285
36,30.000000,9,32411.885243
36,30.000000,12,24761.689240
