arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
32,4.073000,262144,156505.090764
32,4.639000,32768,202116.257928
32,5.649000,4096,403988.670342
32,7.918000,512,125079.009022
32,16.772000,64,85935.137546
32,30.000000,6,58811.218777
32,30.000000,9,63140.707392
32,30.000000,12,72504.908048
