arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
20,4.073000,262144,1132489.916812
20,4.639000,32768,1465191.259838
20,5.649000,4096,2747709.414177
20,7.918000,512,5164265.743723
20,16.772000,64,10108942.679936
20,30.000000,6,10385271.913904
20,30.000000,9,10698225.052292
20,30.000000,12,9927198.178814
