arrival_rate,Rdynamic_sqrt_2_L2,Rdynamic_sqrt_6_L2,Rdynamic_sqrt_8_L2,Rdynamic_sqrt_10_L2,Dynamic_L2,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,RMLF/FCFS_ratio,Rdynamic_sqrt_2/RR_ratio,Rdynamic_sqrt_2/SRPT_ratio,Rdynamic_sqrt_2/SETF_ratio,Rdynamic_sqrt_2/FCFS_ratio,Rdynamic_sqrt_2/RMLF_ratio,Rdynamic_sqrt_2/Dynamic_ratio,Rdynamic_sqrt_6/RR_ratio,Rdynamic_sqrt_6/SRPT_ratio,Rdynamic_sqrt_6/SETF_ratio,Rdynamic_sqrt_6/FCFS_ratio,Rdynamic_sqrt_6/RMLF_ratio,Rdynamic_sqrt_6/Dynamic_ratio,Rdynamic_sqrt_8/RR_ratio,Rdynamic_sqrt_8/SRPT_ratio,Rdynamic_sqrt_8/SETF_ratio,Rdynamic_sqrt_8/FCFS_ratio,Rdynamic_sqrt_8/RMLF_ratio,Rdynamic_sqrt_8/Dynamic_ratio,Rdynamic_sqrt_10/RR_ratio,Rdynamic_sqrt_10/SRPT_ratio,Rdynamic_sqrt_10/SETF_ratio,Rdynamic_sqrt_10/FCFS_ratio,Rdynamic_sqrt_10/RMLF_ratio,Rdynamic_sqrt_10/Dynamic_ratio,Dynamic/SRPT_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_6_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_8/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_2_checkpoint,Rdynamic_sqrt_6_checkpoint,Rdynamic_sqrt_8_checkpoint,Rdynamic_sqrt_10_checkpoint,Dynamic_checkpoint
20.0,16853348.451699406,16941653.08802151,16757094.658973435,16104689.030752981,9214334.955826709,34161194.8043925,8765397.000741724,21641641.82138139,22592809.569534574,14613661.180782488,0.6468279713421909,0.49334774583271823,1.9227136489394927,0.7787462980303429,0.7459607181581089,1.1532598329200483,1.8290357939551727,0.4959326857573238,1.9327878801824852,0.7828266093602745,0.7498692464909984,1.1593024416290982,1.8386191916442554,0.4905301104052362,1.9117325384754915,0.774298678320138,0.7417003452978974,1.1466732704197113,1.8185897017317612,0.4714322529691559,1.8373028659614858,0.7441528310870554,0.7128236521972662,1.1020297262626597,1.7477863685180164,1.0512170703787855,0.9947877201909807,1.005744062123229,1.0464870460719118,1.0110137486720732,1.0519702091527685,1.0405102903244292,80,30,60,100,100
22.0,15857239.468937278,15417727.8477303,15712843.364387302,15511542.550208934,8290494.794747416,32270703.05877915,8429781.660729475,18837862.34659349,19642167.949423306,14264490.062315091,0.7262177015818612,0.4913819026518966,1.8810972937542327,0.8417748881047955,0.8073059709991354,1.1116583487852834,1.9127012152500116,0.47776237845354136,1.8289593334966778,0.8184435985391058,0.784930048833177,1.0808467586557413,1.8596872960463666,0.4869073765070225,1.8639680120763156,0.8341096816236532,0.799954638655283,1.1015355821165014,1.8952841480996334,0.48066949523707586,1.8400882934453886,0.8234237125643894,0.7897062376286398,1.0874235589527586,1.8710032313193823,0.9834768121420115,1.0285068996902602,1.009189686500487,1.022286430740809,0.9812181977626103,0.9939519424212667,1.0129774852195894,80,30,60,100,100
24.0,13881253.208985982,14099922.957255198,13845831.853996828,13324332.774691725,7432431.343179633,33525418.56635938,7064970.391574051,16901116.348203037,19675861.755182263,11957499.25006065,0.6077242968487143,0.4140516003255791,1.964799912755655,0.8213216762135281,0.7054965816340885,1.1608826326219988,1.8676597963766066,0.42057410646033133,1.9957511745656138,0.8342598599266097,0.7166101862624409,1.1791698801221904,1.8970808213645975,0.41299504811821314,1.9597862533875423,0.8192258764888597,0.7036963374857057,1.157920361477472,1.8628940133705303,0.3974397142370608,1.8859714954478541,0.7883699810224901,0.6771918272490576,1.1143076404227366,1.792728672417377,1.0520116760919238,0.9844914224757024,1.0025582684639442,1.0417972474653345,1.0183514508870062,1.0582085569070019,1.039138851312363,80,30,60,100,100
26.0,11807110.671357378,11980497.248091714,12266698.94304307,11568920.728018776,6254336.2224403955,41088167.39240652,6102705.099616727,16395534.832780143,26333569.01252396,10274115.182579618,0.3901527809501766,0.2873603623786697,1.9347339382495985,0.7201418429944124,0.44836727850076247,1.1492094902125534,1.887827940716358,0.2915802287717953,1.9631453679195698,0.7307170745134037,0.4549515199551538,1.1660855494792748,1.9155505591634172,0.29854577902907564,2.0100428814450604,0.748173150077291,0.465819841481007,1.1939421278673221,1.9613110819067374,0.28156331767079057,1.8957037148567686,0.7056141105496995,0.439322171731326,1.1260259907962273,1.849743972271556,1.0248465426968103,0.9855275976327316,0.9625336633906433,1.0205887782394196,0.9766684014762038,1.035576051539202,1.0603148929298432,80,30,60,100,100
28.0,12554980.874041418,12540327.823157208,12614572.351464674,12088107.756260673,6462002.285340202,32641836.22939397,6745812.122684117,14498657.0738217,16261948.45311588,11292974.81806353,0.6944416808737167,0.3846285112703206,1.8611518740379427,0.8659409495732043,0.7720465299861292,1.111751427441356,1.9428932890543602,0.3841796072692946,1.8589797040133824,0.8649303007379637,0.7711454663204526,1.1104538905991796,1.9406257177603279,0.38645412785035826,1.8699857218148277,0.8700510872997426,0.7757110033790355,1.117028290126637,1.9521151176443077,0.37032560519298646,1.7919425469339767,0.8337398211925824,0.7433369864079555,1.070409520166936,1.8706443022596788,0.9579279955945483,1.001168474308714,0.9952759811618713,1.038622514556833,0.9941143840441927,1.0374103272418564,1.0435522751632764,80,30,60,100,100
30.0,9586732.870190227,10208685.383629104,9903225.94780834,9848227.137405703,5385547.049512333,33048372.57452524,5948716.174352832,13564196.829426024,15658081.54931194,10191608.80549965,0.6508848975784967,0.2900818443804399,1.6115633338706363,0.706767454847962,0.6122546264686873,0.9406496121610342,1.7800852507747222,0.30890130400848514,1.716115727229114,0.7526199679941602,0.6519754895565544,1.0016755527469068,1.8955707358556102,0.29965850589090937,1.6647669274430839,0.7301004307401664,0.6324673885890904,0.9717038925654513,1.8388523685268123,0.29799431470332177,1.6555214350056133,0.7260457262048177,0.6289549014284231,0.9663074128288116,1.8286400707050678,0.9053292999137302,0.9390761405541741,0.9680414160712798,0.9734475795930555,1.0308444377045,1.0366013335389375,1.0055846407312987,80,30,60,100,100
32.0,10081224.413491527,10337102.130514357,10017640.246606402,9947038.165584631,5355658.269358119,32367023.07936213,4641676.574884985,10530912.50061024,13830136.302519618,8158829.360850122,0.5899312329527598,0.3114659135865825,2.171892903533747,0.9572982790339721,0.7289316744951312,1.2356214314109761,1.8823501998195586,0.3193714202621712,2.2270190444646607,0.9815960516161679,0.7474331347429389,1.2669834939944458,1.930127280460945,0.30950143984646683,2.1581943689936276,0.951260419837873,0.7243341661630158,1.2278281360651717,1.8704778652367278,0.3073201431344195,2.142983899267283,0.9445561498121103,0.7192292214627305,1.2191746788228188,1.8572951568802754,1.1538197853629701,0.9752466683803482,1.0063472200358428,1.0134900706796484,1.0318899337612146,1.0392140814618862,1.0070977993495636,80,30,60,100,100
34.0,9556253.133874744,10899846.015212014,9883024.812457262,9386642.35114243,5313849.18082495,32194695.029560786,4650112.154256605,10016144.918751976,12513668.233583229,8033866.367224189,0.6420073009178485,0.29682695006429805,2.055058634473401,0.9540849509858595,0.7636652143476523,1.1894961525451113,1.7983673997294707,0.3385603126603282,2.3439963711917247,1.088227666794796,0.8710352401672148,1.3567372815261376,2.0512147869277433,0.30697681103619046,2.125330418839591,0.986709446860589,0.7897783949500877,1.2301704261321913,1.8598617454406126,0.2915586664984317,2.018584077063629,0.9371512120964818,0.7501111725138497,1.1683841779391761,1.7664487703215541,1.1427357028283234,0.8767328566419995,0.9669360661555123,1.0180693773542646,1.1028856268248037,1.1612081943108672,1.052881791246091,80,30,60,100,100
36.0,8864182.111670611,9165782.542864295,8540042.183656378,8556249.64943012,4782021.7651645,35153301.2949429,4424843.648151424,10012168.071775813,14277127.603448812,7395738.438115696,0.518013051611948,0.2521578851812077,2.0032757802354935,0.8853409219785912,0.6208659303100549,1.1985526781189206,1.8536473790737098,0.26073746149647886,2.0714364781439234,0.9154643107422987,0.6419906578862676,1.2393329779790825,1.916717027436824,0.2429371316225408,1.9300212307443154,0.8529663228217931,0.5981624890425038,1.154724745218576,1.7858643483950356,0.24339818265264915,1.933684064295624,0.8545850996598919,0.5992976939817541,1.1569162053289301,1.7892535980826487,1.0807210707122488,0.9670949610921673,1.0379553076019414,1.0359891862506607,1.0732713428986844,1.0712383250148354,0.9981057745580364,80,30,60,100,100
38.0,6674104.039391649,7011279.534004643,6609913.21826027,6615774.72022922,3836494.5843872894,32470467.296388097,3496289.57781503,7413704.50499998,10321377.330749469,6029592.446751272,0.5841848673420647,0.20554382474606558,1.9089105438350338,0.9002387450012976,0.6466292070834524,1.1068914024176937,1.7396359860775203,0.21592789133603116,2.0053486354486316,0.9457187738297457,0.6792968912314274,1.1628115160224968,1.8275223331572577,0.20356692615247743,1.890550845731453,0.8915803447254184,0.6404099963062102,1.0962454389138145,1.722904352624262,0.20374744409561163,1.8922273378636103,0.8923709753696526,0.6409778955100779,1.0972175613285076,1.7244321801345115,1.0973045850466616,0.9519095633004367,1.0097112955967482,1.0088167027489727,1.0607218737207587,1.059782086074678,0.9991140112508627,80,30,60,100,100
