arrival_rate,Rdynamic_sqrt_2_L2,Rdynamic_sqrt_6_L2,Rdynamic_sqrt_8_L2,Rdynamic_sqrt_10_L2,Dynamic_L2,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,RMLF/FCFS_ratio,Rdynamic_sqrt_2/RR_ratio,Rdynamic_sqrt_2/SRPT_ratio,Rdynamic_sqrt_2/SETF_ratio,Rdynamic_sqrt_2/FCFS_ratio,Rdynamic_sqrt_2/RMLF_ratio,Rdynamic_sqrt_2/Dynamic_ratio,Rdynamic_sqrt_6/RR_ratio,Rdynamic_sqrt_6/SRPT_ratio,Rdynamic_sqrt_6/SETF_ratio,Rdynamic_sqrt_6/FCFS_ratio,Rdynamic_sqrt_6/RMLF_ratio,Rdynamic_sqrt_6/Dynamic_ratio,Rdynamic_sqrt_8/RR_ratio,Rdynamic_sqrt_8/SRPT_ratio,Rdynamic_sqrt_8/SETF_ratio,Rdynamic_sqrt_8/FCFS_ratio,Rdynamic_sqrt_8/RMLF_ratio,Rdynamic_sqrt_8/Dynamic_ratio,Rdynamic_sqrt_10/RR_ratio,Rdynamic_sqrt_10/SRPT_ratio,Rdynamic_sqrt_10/SETF_ratio,Rdynamic_sqrt_10/FCFS_ratio,Rdynamic_sqrt_10/RMLF_ratio,Rdynamic_sqrt_10/Dynamic_ratio,Dynamic/SRPT_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_6_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_8/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_2_checkpoint,Rdynamic_sqrt_6_checkpoint,Rdynamic_sqrt_8_checkpoint,Rdynamic_sqrt_10_checkpoint,Dynamic_checkpoint
20.0,21109812.490847427,23157919.76268212,22664143.691044047,21072870.42409325,10105266.149440201,26154285.009245925,6176327.609839928,14881486.773426604,14537567.96041016,10605450.953130234,0.7295203009204722,0.8071263459652901,3.4178582847865693,1.418528458362275,1.4520869342337948,1.9904681643562545,2.088991242651916,0.8854350158872802,3.7494642812968118,1.5561563246512762,1.592970696731914,2.1835865221598127,2.2916684647603263,0.8665556593511136,3.6695177333106903,1.5229757641900865,1.5590051756087961,2.1370278162810843,2.242805222136536,0.8057138788784965,3.4118770498055553,1.4160460406229305,1.449545789328761,1.9869848549790825,2.0853355183782685,1.6361285844586373,0.9115590997454305,0.9314189310928686,1.0017530628723432,1.0217866634790704,1.0989447235534164,1.0755128862336403,80,30,60,100,100
22.0,17337931.294086773,16717451.836981812,17201258.50128835,17460346.046578076,7999509.472559427,31389098.06784529,7093887.784573844,15819496.955677733,18895295.178693213,12138036.419127109,0.642384059329978,0.5523551921311047,2.4440661905858336,1.0959849951400675,0.9175792772815446,1.4283967105886808,2.1673743063322526,0.5325878367338952,2.3565994197617677,1.0567625433235914,0.8847415019921367,1.3772781082316135,2.089809618243142,0.5480010436779376,2.424799915596874,1.0873454794094886,0.9103461120144289,1.4171368339431427,2.1502891596407903,0.5562551051590838,2.4613225606058813,1.103723215440895,0.9240578610418736,1.4384819293394173,2.182677088697999,1.127662251714063,1.0371156718832206,1.0079455112419935,0.9929889847449332,0.9718737635231572,0.9574524922006424,0.9851613739728542,80,30,60,100,100
24.0,20300343.7979358,21603985.869140815,24745072.23680224,23111579.524085943,9527567.344566083,36434598.09862029,8794670.337286612,22066899.339328803,22693757.786035128,14982284.950491631,0.6601940979431427,0.5571721621022776,2.3082552295188123,0.9199454570291824,0.8945342586862303,1.3549564612485667,2.1306953877910737,0.5929524956104544,2.456486149065391,0.9790222693696273,0.9519792214595276,1.4419686943967713,2.26752381671302,0.6791641332181811,2.813644092137369,1.1213660721558762,1.0903911317864428,1.6516220535499995,2.5972078015187425,0.6343305739651108,2.6279074300375056,1.0473415031578657,1.0184113068443836,1.5425937766139974,2.425758715551595,1.083334221656066,0.9396573354981156,0.820379249802472,0.8783624579522836,0.8730621459657804,0.9347689043332597,1.070678540642968,80,30,60,100,100
26.0,11883166.469350541,11765665.590892995,12337085.645321183,12390782.68915289,5644039.865811014,39058334.78894407,7092537.791318845,20219029.95859468,23944999.83531748,12012857.50362648,0.5016854285339445,0.3042415027051848,1.6754463379659887,0.587721888423201,0.49626922326487394,0.9892039812978063,2.1054363101389972,0.301233159438825,1.6588795064714332,0.5819104880395937,0.49136210782258277,0.9794227216414694,2.0846177331531552,0.3158630728111159,1.739445880770855,0.6101719850351649,0.5152259649267026,1.0269900930396305,2.1858608264008814,0.3172378637263422,1.747016801844752,0.6128277525938297,0.5174684808674422,1.0314600573104542,2.1953747641313677,0.795771560458829,1.0099867599966887,0.963206936466167,0.9590327558365844,0.9536827358700474,0.949549829583636,0.9956663719170287,80,30,60,100,100
28.0,18797448.143048584,18940547.691023532,21014469.42540154,20863117.952641763,9562577.24640387,32107533.88963164,7614136.3928866545,17066064.75886679,15992157.917634256,12707584.437549096,0.7946134913748367,0.5854528786814975,2.4687564252998806,1.1014518231733677,1.175416616060362,1.4792306307644758,1.9657303317594226,0.5899097624915979,2.4875503555095673,1.109836858036229,1.1843647235460413,1.4904915866666935,1.9806948694868185,0.654502756195413,2.7599281574511667,1.2313599955422252,1.3140483938211536,1.6536950455593107,2.1975738217753276,0.6497888633975407,2.740050463521075,1.2224914324084108,1.304584288130146,1.6417847196036905,2.181746344636077,1.2558978133537908,0.9924448041149957,0.894500249448454,0.9009894008037463,0.9013098217045098,0.9078483730963718,1.0072544992125978,80,30,60,100,100
30.0,16238964.861566978,16581733.105916636,15743042.32689671,15321644.642956378,7846755.137617397,29889984.366009712,4714532.0305091785,11185246.251903532,12576667.900667768,8136527.152013075,0.6469541230059084,0.5432911795040483,3.444448941375235,1.4518200579449372,1.29119771546999,1.9958103203218909,2.0695133946154725,0.554758841720006,3.5171535581073945,1.4824647336749261,1.3184520126381183,2.037937414344413,2.1131961957655205,0.5266995838512174,3.3392587482742018,1.4074828548560137,1.2517657658799133,1.934860172254411,2.006312424791295,0.5126012933074613,3.24987603092,1.3698084331714113,1.218259459816289,1.8830693189742038,1.952608992410673,1.6643762491883913,0.9793285634161273,1.0315010608732844,1.0598708715668006,1.0532737422414877,1.082242376215111,1.0275034236702556,80,30,60,100,100
32.0,9959660.725411393,9930026.20146355,10071489.85524075,9948223.998389417,6010787.346501871,38187326.14339768,5723358.723719753,13107208.4201479,19573465.347722054,9785118.312155198,0.49991752294868846,0.26081063355972484,1.7401776135636595,0.7598613225758876,0.5088348204305321,1.017837537338652,1.6569644126917362,0.2600346032129925,1.7349997930952297,0.7576003892788867,0.5073208052359108,1.0148090073809681,1.6520341893716435,0.2637390692770994,1.7597166875982635,0.7683932026104995,0.5145481229982029,1.0292660276503571,1.6755691517022484,0.260511143436247,1.7381793591165677,0.7589887701104522,0.5082505229227171,1.0166687495266773,1.6550617123693516,1.0502202704141024,1.0029843349198289,0.9888964660207481,1.0011496250007867,0.9859540489232,0.998170749178063,1.012390739982462,80,30,60,100,100
34.0,8944734.82316595,9888190.56579402,8811865.282270415,8561282.387576746,4958067.879694771,33946921.57664087,6083590.431769795,12914635.881901745,14518996.427664448,10341296.493738828,0.7122597312603891,0.2634917809254577,1.4703052290395247,0.6926044919083536,0.6160711498022468,0.8649529416917471,1.8040767170207854,0.29128386629903313,1.6253872900706465,0.76565771239831,0.6810519318644569,0.9561848044663315,1.9943636928187354,0.2595777429295364,1.4484645837190144,0.6823162002282347,0.6069197224596264,0.852104500398532,1.7772780639729546,0.2521961341398281,1.4072746158038385,0.6629131836054564,0.589660754462623,0.8278732161639696,1.7267376315355722,0.8149904131945985,0.9045876253748846,1.0150784807347055,1.044789135345615,1.122144999843471,1.1549894184243645,1.029269317766844,80,30,60,100,100
36.0,13665866.139810568,13703350.138728341,13425901.85734854,13656486.496044764,6350266.851261843,34316110.93009371,3736039.483833248,7275328.614140876,13364129.801682936,6309783.855395207,0.4721432632748464,0.39823469995331573,3.6578484245003557,1.8783847252271964,1.0225780759843888,2.1658215959530076,2.1520144680368927,0.39932701484278943,3.66788150875441,1.8835369322140967,1.025382897508425,2.171762211317466,2.1579172119365957,0.3912419412764696,3.593618834984396,1.845401433998864,1.0046222280524262,2.1277910884171836,2.1142264052542483,0.39796136933654186,3.655337839747065,1.8770954853504473,1.0218762237946097,2.164335072170139,2.1505374208536012,1.6997322642710264,0.9972646105851272,1.0178732337694458,1.0006868270084344,1.0206651504180289,1.003431603194361,0.9831153760696058,80,30,60,100,100
38.0,9741392.825977504,9757585.468968844,9651310.611446833,9688830.216037206,4694448.081815262,30344443.980739307,3355750.327487282,6769245.293069457,8593709.437414031,5837819.229001529,0.6793130802847124,0.32102723095406566,2.9028955897537414,1.439066307133384,1.133549242841148,1.6686698309504906,2.075087988237091,0.3215608588894339,2.9077209317521326,1.4414583969883517,1.1354334865556077,1.671443579563825,2.078537305964997,0.3180585749922741,2.8760514548391742,1.4257587358118218,1.1230668993099038,1.653239032051622,2.0558988923176753,0.3192950321379113,2.8872321449766516,1.431301392779621,1.1274328375422373,1.6596660218432862,2.0638912279312507,1.398926506350182,0.9983405071835819,1.0093336768608223,1.0054250728693022,1.0110114430879433,1.0070963420143157,0.9961275402960132,80,30,60,100,100
