arrival_rate,Rdynamic_sqrt_2_L2,Rdynamic_sqrt_6_L2,Rdynamic_sqrt_8_L2,Rdynamic_sqrt_10_L2,Dynamic_L2,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,RMLF/FCFS_ratio,Rdynamic_sqrt_2/RR_ratio,Rdynamic_sqrt_2/SRPT_ratio,Rdynamic_sqrt_2/SETF_ratio,Rdynamic_sqrt_2/FCFS_ratio,Rdynamic_sqrt_2/RMLF_ratio,Rdynamic_sqrt_2/Dynamic_ratio,Rdynamic_sqrt_6/RR_ratio,Rdynamic_sqrt_6/SRPT_ratio,Rdynamic_sqrt_6/SETF_ratio,Rdynamic_sqrt_6/FCFS_ratio,Rdynamic_sqrt_6/RMLF_ratio,Rdynamic_sqrt_6/Dynamic_ratio,Rdynamic_sqrt_8/RR_ratio,Rdynamic_sqrt_8/SRPT_ratio,Rdynamic_sqrt_8/SETF_ratio,Rdynamic_sqrt_8/FCFS_ratio,Rdynamic_sqrt_8/RMLF_ratio,Rdynamic_sqrt_8/Dynamic_ratio,Rdynamic_sqrt_10/RR_ratio,Rdynamic_sqrt_10/SRPT_ratio,Rdynamic_sqrt_10/SETF_ratio,Rdynamic_sqrt_10/FCFS_ratio,Rdynamic_sqrt_10/RMLF_ratio,Rdynamic_sqrt_10/Dynamic_ratio,Dynamic/SRPT_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_6_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_8/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_2_checkpoint,Rdynamic_sqrt_6_checkpoint,Rdynamic_sqrt_8_checkpoint,Rdynamic_sqrt_10_checkpoint,Dynamic_checkpoint
20.0,24143220.012474537,20564539.753457602,23487760.318300933,23188099.73736011,9924212.728632484,41383252.3176277,7618017.224500808,20310635.7690398,29837505.726135403,12632521.683398925,0.4233772688423412,0.583405572553089,3.1692262305243855,1.1886983887169538,0.8091567785214331,1.911195612211174,2.4327592195619303,0.49692903775709013,2.6994609158034755,1.0125010357777593,0.6892177899255372,1.6279045679757327,2.0721582976679414,0.5675668054802941,3.0831855095785814,1.156426641952003,0.7871891348386882,1.8593089255621433,2.3667127016066543,0.5603256979269089,3.0438497385885834,1.1416727669700288,0.7771460506850975,1.8355875666402248,2.3365178046274444,1.3027291007842,1.174021898954254,1.0279064365989332,1.0411901055253596,0.8755428135663643,0.8868574823457616,1.012923033121943,80,30,60,100,100
22.0,25577026.327721328,26017947.562327337,25637826.23777293,25126692.23615848,10689328.500205988,32799362.001275957,9279270.33201,19887082.48944425,20524987.563512165,15532122.966834605,0.7567421377855783,0.7798025561206444,2.756361805678857,1.2861125477453625,1.2461408928300794,1.6467179909877987,2.3927626816996455,0.7932455381697726,2.8038786059045164,1.3082837855244607,1.267623061003952,1.6751056901804653,2.4340114125808707,0.7816562479713957,2.7629140353128903,1.2891698041369863,1.2491031314118797,1.6506324533044716,2.3984505890411056,0.7660725911431144,2.707830609210815,1.2634679948401346,1.2242001198980939,1.6177242666576195,2.3506333663217736,1.1519578714429537,0.9830531892052684,0.9976285076009281,1.0179225378068186,1.014826581669953,1.0354704597721103,1.0203422717487225,80,30,60,100,100
24.0,24398349.72285061,24027646.868242607,24729102.594152912,25669026.168625563,9444332.370026004,33319364.534908947,8010446.175131445,19160024.506483804,19545553.4380492,13917149.26224473,0.7120365921771397,0.7322573543468477,3.0458165736879512,1.2733986699544222,1.2482813444082121,1.7531140367258908,2.583385332803936,0.7211316063086576,2.9995391446280246,1.254050946548194,1.2293152478081355,1.7264776295405724,2.544133976531837,0.742184100427367,3.087106767026885,1.2906613238299627,1.2652034987156173,1.7768798859720139,2.618406640646937,0.7703936292582031,3.2044439981777115,1.3397178150758156,1.3132923685167102,1.84441696247823,2.717929141300952,1.1790020385313968,1.015428179739813,0.9866249545432146,0.9504976761709776,0.9716344043121014,0.9360560354101333,0.9633829671488866,80,30,60,100,100
26.0,19146884.747332558,17990120.603789423,19229243.612976402,19331053.02638038,8594208.495476242,28010797.218651637,7117914.872157224,15197896.57953057,12929842.59980515,12707003.913557868,0.9827655530585778,0.6835537238684217,2.689956973527237,1.2598378102612384,1.480828911840048,1.5067977374984194,2.2278822718125766,0.6422566435135336,2.5274425062542454,1.1837243732806806,1.3913642385763094,1.4157641507133463,2.0932841707597545,0.6864939781211284,2.7015276184595054,1.2652569065955803,1.487198584557107,1.513279113140082,2.2374653376280262,0.6901286270248799,2.715830882158573,1.2719558213349464,1.495072571623702,1.5212911838135905,2.2493116191625697,1.2074053497174795,1.0642999660213215,0.9957169992069649,0.990472930843628,0.9355604913991111,0.930633244823185,0.9947333746762248,80,30,60,100,100
28.0,18061376.04122053,17291520.45143393,18542107.641558137,18136525.62082761,7648960.069230196,48036024.20159541,10190111.372762762,26669902.849929564,31550883.16235067,17079866.63408371,0.541343535336118,0.3759964805875975,1.7724414759093743,0.6772194163155053,0.572452312928374,1.0574658706747844,2.361285178344284,0.3599698505202192,1.696892194687154,0.6483533347958783,0.5480518679130896,1.0123920064415406,2.2606367787162704,0.3860042114172784,1.8196177611090198,0.6952446638405024,0.5876890211328295,1.0856119686881192,2.424134454061053,0.377560922709029,1.7798162313814243,0.6800371835953467,0.5748341663687478,1.0618657633213182,2.371109988374263,0.7506257576021366,1.0445221455191789,0.9740735190610074,0.9958564511650027,0.9325542050397073,0.9534086524034519,1.0223627187042243,80,30,60,100,100
30.0,29153475.81582685,29066060.18021144,28972218.10364063,28756204.300440315,17407026.521295846,41793772.03209169,8315363.590893486,17033432.87611282,24582036.38134536,14112204.423899371,0.5740860604456977,0.6975555064386414,3.5059772789435306,1.711544350916533,1.1859666694639923,2.0658342906693377,1.674810788629542,0.695463911653938,3.4954647337421227,1.706412347505876,1.1824105915923582,2.0596399617757335,1.6697889294677568,0.6932185513524377,3.484179349098981,1.7009030601383008,1.1785930853811142,2.0529902510890117,1.6643978837049436,0.6880499869301011,3.4582016752619786,1.68822130627392,1.1698056196134596,2.0376833722547953,1.6519883085867553,2.0933572333937427,1.0030074814086747,1.0062562594116133,1.0138151583302129,1.0032390366604005,1.0107752704958484,1.0075119025078358,80,30,60,100,100
32.0,14321303.108682416,15057326.205031024,14867299.225106644,14502843.917088829,6615835.052540231,31849596.97669,2876467.249542049,5828335.8926613005,13083951.541891502,4797031.317812716,0.3666347511647254,0.44965413908263435,4.978781910679655,2.457185613944276,1.0945701734548028,2.985451242626543,2.164700751295723,0.4727634769146731,5.234659357734124,2.5834691895486546,1.150824057764298,3.1388842822682794,2.275952481501119,0.4667970912155555,5.16859673179787,2.5508652038786366,1.1363003888775736,3.099270828168291,2.247229428641538,0.45535407960430807,5.041894330414424,2.4883335799760546,1.1084452484140126,3.0232956502151076,2.1921410981249125,2.2999862256709203,0.9511186058981252,0.963275366416101,0.9874823993525503,1.0127815400125586,1.0382326591330715,1.0251299200419839,80,30,60,100,100
34.0,16444187.978431769,16593840.639924472,16526857.969582357,16319747.93113408,12361828.591417493,32001022.05875173,3274167.5090975417,7346646.449024004,12974913.709516875,5558924.00709202,0.42843629881057665,0.5138644618362921,5.022402773450121,2.2383257575456574,1.2673832247816985,2.9581602406243435,1.3302391193038023,0.5185409581437522,5.068109861153142,2.2586959580896875,1.278917225303254,2.985081396823237,1.3423451487949896,0.5164478165491138,5.047651937068318,2.249578509631144,1.2737547500959634,2.9730318220751997,1.3369266405341147,0.5099758345584126,4.984396151323452,2.2213874104833433,1.2577924059073955,2.9357746049979294,1.3201726435896766,3.775563882137717,0.9909814331269012,0.9949978398009627,1.0076251206711524,1.0040529585517948,1.0167951557797954,1.0126907620952381,80,30,60,100,100
36.0,5357714.876987219,5110626.281115167,5181679.531545653,5219765.311088695,3141661.70402257,36233947.55988151,6956873.870174879,14736774.443422142,15433947.003483975,12271333.24780046,0.7950871701859801,0.1478645093287964,0.7701325303533983,0.3635608930269453,0.3471383487177841,0.43660413818095495,1.705376129494536,0.14104525245749622,0.7346153425355544,0.346794089896404,0.3311289250871162,0.4164687062044547,1.6267271153261165,0.14300621048761594,0.74482873029512,0.3516155825984383,0.335732624349168,0.4222588880042377,1.649343570286722,0.14405731813963482,0.7503032839888878,0.35419998664759184,0.3382002873218635,0.4253625262784137,1.6614663839856882,0.4515910109411824,1.0483480071288125,1.0339726423392024,1.0264283081090768,0.9862876023115826,0.979091199801325,0.9927035456053678,80,30,60,100,100
38.0,2380266.303980843,2501094.467725437,2060056.5061292276,2277641.5060449173,1461694.823285969,39600636.24275435,5586772.714083329,11672122.738940848,17709273.312564578,9447226.244898288,0.5334621064431572,0.06010676922940489,0.4260539001310338,0.20392745666045262,0.13440790381229617,0.251953985463854,1.6284290441898643,0.0631579364632824,0.44768144252952913,0.2142793152252605,0.14123077912807028,0.264743788588326,1.7110921020455157,0.052020793138295905,0.36873819851954354,0.17649373230598508,0.11632642795498757,0.21805940206435767,1.4093615666628068,0.05751527556483775,0.40768465491774175,0.19513515724489333,0.12861292870944344,0.24109103000204896,1.5582195884943042,0.26163491842101944,0.9516898840472514,1.1554373857701983,1.0450574849745042,1.214090225333141,1.0981071696697966,0.9044691627992317,80,30,60,100,100
