arrival_rate,Rdynamic_sqrt_2_L2,Rdynamic_sqrt_6_L2,Rdynamic_sqrt_8_L2,Rdynamic_sqrt_10_L2,Dynamic_L2,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,RMLF/FCFS_ratio,Rdynamic_sqrt_2/RR_ratio,Rdynamic_sqrt_2/SRPT_ratio,Rdynamic_sqrt_2/SETF_ratio,Rdynamic_sqrt_2/FCFS_ratio,Rdynamic_sqrt_2/RMLF_ratio,Rdynamic_sqrt_2/Dynamic_ratio,Rdynamic_sqrt_6/RR_ratio,Rdynamic_sqrt_6/SRPT_ratio,Rdynamic_sqrt_6/SETF_ratio,Rdynamic_sqrt_6/FCFS_ratio,Rdynamic_sqrt_6/RMLF_ratio,Rdynamic_sqrt_6/Dynamic_ratio,Rdynamic_sqrt_8/RR_ratio,Rdynamic_sqrt_8/SRPT_ratio,Rdynamic_sqrt_8/SETF_ratio,Rdynamic_sqrt_8/FCFS_ratio,Rdynamic_sqrt_8/RMLF_ratio,Rdynamic_sqrt_8/Dynamic_ratio,Rdynamic_sqrt_10/RR_ratio,Rdynamic_sqrt_10/SRPT_ratio,Rdynamic_sqrt_10/SETF_ratio,Rdynamic_sqrt_10/FCFS_ratio,Rdynamic_sqrt_10/RMLF_ratio,Rdynamic_sqrt_10/Dynamic_ratio,Dynamic/SRPT_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_6_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_8/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_2_checkpoint,Rdynamic_sqrt_6_checkpoint,Rdynamic_sqrt_8_checkpoint,Rdynamic_sqrt_10_checkpoint,Dynamic_checkpoint
20.0,16249261.88306016,15643941.165444443,16250313.798142487,17082628.3807516,7149154.288828365,18614515.39281587,3280127.6944187707,7694064.1926019825,6976656.98369821,5947884.992052806,0.8525408381049473,0.8729349940171657,4.953850397564929,2.111921797934074,2.3290899812085497,2.7319394885360784,2.272892880274257,0.8404162469618792,4.769308582730803,2.033248069399583,2.2423262605569367,2.6301687383577366,2.1882226251418953,0.872991504490854,4.954171090897727,2.1120585156759586,2.3292407575882375,2.7321163438525033,2.2730400186685102,0.9177047062608199,5.207915658228236,2.2202347099179303,2.4485406722255654,2.872050889278516,2.3894614230729068,2.1795353580267167,1.0386936201826682,0.9999352680141814,0.9512155577516126,0.9626854816325235,0.9157806876529467,0.9512771358096773,80,30,60,100,100
22.0,19450179.291751273,16747390.264350822,19399596.901615404,20130086.27855887,7875985.022826732,36220434.08500231,8310002.511908886,19434479.7628785,23421173.42099749,14091522.139036044,0.601657392895727,0.5369946491007117,2.340574417863008,1.0008078183241498,0.8304528104605489,1.3802752534355949,2.4695551395005704,0.4623740904111739,2.015329145851701,0.8617359697139799,0.7150534246647308,1.188472763915088,2.12638675871175,0.5355981338072405,2.334487489482014,0.9982051044489637,0.8282931240423389,1.376685691595732,2.4631327821713893,0.5557660140493478,2.422392321748504,1.0357923918812089,0.8594823972616119,1.4285246178477,2.555881736724542,0.9477716777509787,1.1613856836640224,1.0026073938748519,0.9662243381673041,0.8632854769758782,0.8319581959362463,0.9637115625420081,80,30,60,100,100
24.0,10787193.99252108,10513547.101182302,10756891.180796629,10611646.424342219,4283247.337129389,37421591.210875824,11754076.973220907,24500495.77170356,23777592.384045508,19615149.075680025,0.8249426081019694,0.28826123217833666,0.9177406288130783,0.44028472293118126,0.45367057430756375,0.5499419836628034,2.518461611827115,0.28094869194463207,0.8944596096431152,0.4291156880721062,0.44216197045403016,0.535991190310024,2.4545738953820093,0.287451464054002,0.9151625606420523,0.43904789850089976,0.452396147055426,0.5483971158870076,2.5113868833934405,0.28357015511564243,0.9028055923505124,0.43311966105591887,0.4462876750912137,0.5409923923290055,2.4774769209228276,0.3644052482290044,1.0260280273351325,1.0028170603583448,1.0165429153176617,0.9773778431403352,0.9907555039776971,1.0136872970174762,80,30,60,100,100
26.0,10344804.02864503,12328974.999140682,10470904.8933915,12787922.37780992,6473104.439296958,35979234.457469285,9124854.895431545,19949679.356714133,21090352.584927805,15541017.115635226,0.7368780134449527,0.2875215158030537,1.1336951816980965,0.518544877021467,0.4904993402546495,0.6656452374817551,1.598120982853874,0.34266918640847255,1.3511420335366993,0.6180036670610108,0.5845788945203111,0.7933184107195255,1.9046463894964945,0.2910263392560244,1.1475146743028066,0.5248658239646082,0.4964784183302141,0.6737593051652405,1.617601722880396,0.3554250825688468,1.4014384364854204,0.6410089179456461,0.6063399047652145,0.8228497711996262,1.9755470497551268,0.7093925890852014,0.8390644014904769,0.9879570231961465,0.8089511120739769,1.1774507671177366,0.9641108723442348,0.8188120465573833,80,30,60,100,100
28.0,18070946.225815903,18083377.584774617,17591276.17673522,17681140.8337277,8745960.846753545,40681649.90585065,6162716.66133792,12024486.331364265,24417253.727584723,10501402.399504509,0.43008122521333497,0.4442038675333328,2.9323019731192246,1.5028455875641238,0.7400892183628639,1.7208126627609805,2.066204793556073,0.44450944410133053,2.934319161259108,1.5038794245710558,0.740598340277122,1.7219964436014614,2.0676261764294397,0.43241304660569635,2.8544677848155633,1.462954482375744,0.7204445009662146,1.6751359016168388,2.0113600420775963,0.4346220193784441,2.869049772262147,1.4704279539666327,0.7241248762449036,1.6836932974363457,2.02163503170619,1.419172960136513,0.9993125532605601,1.0272674957894787,1.022046393711464,1.0279741732831307,1.0227494795064145,0.994917485368305,80,30,60,100,100
30.0,24786985.76897862,25850182.533876,24429517.30524418,24207834.112301826,9141323.990227127,46556018.72912824,8438157.263404196,18951152.38153237,29306144.41320243,14189482.47058634,0.484181142033613,0.5324120585394987,2.9374880077761003,1.3079408191099338,0.8457948415012954,1.7468562239926688,2.7115312612787896,0.5552489933530887,3.0634866982139286,1.3640427776342845,0.8820738125561984,1.8217847329852486,2.8278379107350426,0.5247338147056722,2.895124675051222,1.2890781950046688,0.8335971105854059,1.7216637291659236,2.6724265906515803,0.5199721705833052,2.8688531579388563,1.2773805848288158,0.8260327176097647,1.706040665153414,2.648175924864069,1.0833317873645856,0.9588708217628991,1.0146326453882781,1.0239241418290488,1.0581536348377565,1.067843674653222,1.009157498019606,80,30,60,100,100
32.0,4656296.368395283,5140570.668230598,8721176.252224201,4730521.827983089,2954669.279730813,38339086.01740038,5420473.959545512,11906399.656070093,19943798.83019037,8954043.750954593,0.44896380209171627,0.12145037485458053,0.8590201526926434,0.39107509431043,0.23347088526317816,0.5200216235149481,1.5759111858432757,0.13408172187249132,0.9483618418972383,0.4317485400055292,0.2577528339510196,0.5741060476371428,1.7398125412868315,0.22747480856132182,1.6089324139019463,0.7324780373702635,0.4372876163904304,0.9739930354142434,2.9516590273070253,0.12338640065222523,0.8727136894832951,0.3973091752863667,0.2371926165251003,0.5283112255821586,1.601032596248493,0.5450942669925771,0.9057936694016885,0.5339069219255563,0.984309244881034,0.5894354751653568,1.086681523763804,1.8435970849208771,80,30,60,100,100
34.0,2552842.3350193608,2609234.1770711546,2807213.092132472,2891073.7411496886,2152053.2878509304,44204972.42261418,9411293.919075953,22559856.873255644,24524787.329441942,16527646.284197032,0.6739159880239058,0.05775011712739785,0.2712530664720767,0.113158622829993,0.10409233322707269,0.15445891635884476,1.1862356519845583,0.05902580714508792,0.27724499941314573,0.11565827707729656,0.10639171471789996,0.15787088688883566,1.2124393906977886,0.06350446427823968,0.29828131139783787,0.12443399388142302,0.11446431948310598,0.16984953839534905,1.3044347498178324,0.06540155061086943,0.3071919510758993,0.1281512448147227,0.11788374359026398,0.17492350038456467,1.3434024879731272,0.22866710001362167,0.9783875887617365,0.9093867302678185,0.8830083780582422,0.9294749245733517,0.9025138791629523,0.9709932514610063,80,30,60,100,100
36.0,11856052.275124826,15168829.471977336,12861751.122374654,11869753.135273686,6629671.728853851,31081126.13673012,2340249.53071227,5468157.957240171,9824052.320848204,4216297.158817083,0.429181056972735,0.3814550419752628,5.066148767271137,2.1681985721401293,1.2068392846365845,2.8119584148217722,1.7883317244087018,0.4880398929320509,6.481714566292682,2.7740291320394084,1.5440501512585254,3.597666127553751,2.2880212011039873,0.4138122623290435,5.495888773219878,2.3521177008694343,1.3092103647575215,3.050484972454628,1.9400283525951014,0.3818958516193081,5.072003211410131,2.170704143532909,1.2082339087388794,2.8152079154221292,1.7903983214755264,2.832890955365801,0.7816062733797301,0.9218070045298663,0.9988457333532789,1.1793751354424225,1.2779397599179794,1.0835735988605373,80,30,60,100,100
38.0,12333218.348721424,15081185.703180203,15512433.442443246,12243783.038563693,6350773.442827259,28645177.89277328,1867442.3918083792,4380953.6676090285,7736852.377861555,3033842.8467059727,0.39212882688405626,0.4305512919098644,6.604336713583051,2.8151903180141287,1.5940873298826328,4.065213319177804,1.9420025701988952,0.5264825290886025,8.075850569385437,3.4424435516596064,1.9492663122711154,4.970984479158095,2.374700631182697,0.5415373400895089,8.306780177257002,3.540880506711542,2.005005741977313,5.1131301871110555,2.4426053900511002,0.42742911509907583,6.5564448425673545,2.7947757423433153,1.5825276792922138,4.03573410266043,1.9279199846740185,3.4007868037510636,0.8177883749631629,0.7950537479810719,1.0073045487555636,0.9721998652975287,1.231742318177288,1.2669640905579944,80,30,60,100,100
