arrival_rate,bp_parameter,Rdynamic_sqrt_2_L2,Rdynamic_sqrt_6_L2,Rdynamic_sqrt_8_L2,Rdynamic_sqrt_10_L2,Dynamic_L2,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,Rdynamic_sqrt_2_status,Rdynamic_sqrt_6_status,Rdynamic_sqrt_8_status,Rdynamic_sqrt_10_status,Dynamic_status,RMLF/FCFS_ratio,Rdynamic_sqrt_2/RR_ratio,Rdynamic_sqrt_2/SRPT_ratio,Rdynamic_sqrt_2/SETF_ratio,Rdynamic_sqrt_2/FCFS_ratio,Rdynamic_sqrt_2/RMLF_ratio,Rdynamic_sqrt_2/Dynamic_ratio,Rdynamic_sqrt_6/RR_ratio,Rdynamic_sqrt_6/SRPT_ratio,Rdynamic_sqrt_6/SETF_ratio,Rdynamic_sqrt_6/FCFS_ratio,Rdynamic_sqrt_6/RMLF_ratio,Rdynamic_sqrt_6/Dynamic_ratio,Rdynamic_sqrt_8/RR_ratio,Rdynamic_sqrt_8/SRPT_ratio,Rdynamic_sqrt_8/SETF_ratio,Rdynamic_sqrt_8/FCFS_ratio,Rdynamic_sqrt_8/RMLF_ratio,Rdynamic_sqrt_8/Dynamic_ratio,Rdynamic_sqrt_10/RR_ratio,Rdynamic_sqrt_10/SRPT_ratio,Rdynamic_sqrt_10/SETF_ratio,Rdynamic_sqrt_10/FCFS_ratio,Rdynamic_sqrt_10/RMLF_ratio,Rdynamic_sqrt_10/Dynamic_ratio,Dynamic/SRPT_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_6_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_8/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_2_checkpoint,Rdynamic_sqrt_6_checkpoint,Rdynamic_sqrt_8_checkpoint,Rdynamic_sqrt_10_checkpoint,Dynamic_checkpoint,run_timestamp
20.0,,26854945.23775325,21224744.716785923,26192173.15510116,26531980.62614631,11132971.24544023,17374675.533090796,11362477.25455708,27500483.506304447,25461570.42745312,18786145.902089283,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.7378235351042497,1.5456372227847872,2.3634762592798766,0.9765262938594077,1.0547246217302357,1.4295079670794317,2.4121992813690527,1.221590853674505,1.8679680708072213,0.7717953290501304,0.8335991991248515,1.129808361300198,1.9064762001859132,1.507491354599231,2.305146366264137,0.9524259145878887,1.0286943309223493,1.3942281344779839,2.3526669186205598,1.5270489843459258,2.3350524741869374,0.9647823326474929,1.0420402269272069,1.4123163295136327,2.38318954043945,0.9798014109093328,1.265265876979646,1.0253042036156137,1.0121726536800149,0.8103468387712691,0.799968348230652,0.9871925328216816,100,100,100,100,100,20250510120526
22.0,,15345835.893671058,11168192.451908052,14982020.72245313,11230383.134756936,6250546.862462755,8495153.908285888,5572154.334264531,13485185.97506868,14835541.737135587,9603214.882199245,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.6473113724024622,1.8064223508303063,2.754022048403395,1.1379773272717437,1.0343967322243535,1.5979894318637478,2.4551189250062997,1.314654516266618,2.0042862745620886,0.8281823085388463,0.7527997729905872,1.1629639229056186,1.7867544548746432,1.7635961495459394,2.6887303946922367,1.110998450459029,1.0098735177934812,1.560104705167451,2.396913590461446,1.3219752409433332,2.0154472509310413,0.8327940864530599,0.7569917791842816,1.1694399503205797,1.7967040935570384,1.121746902096129,1.3740662116768294,1.02428345134196,1.3664570219494292,0.7454396612314518,0.9944622830670479,1.3340614066928174,100,100,100,100,100,20250510120526
24.0,,19150171.692098532,19468193.63954368,19061286.74647656,18996284.329021294,11014976.918370187,15556414.93710916,9494429.186694164,19709429.999654964,18893047.830324493,16137915.803532004,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.8541721774307725,1.2310144573488215,2.016990312480952,0.9716248360522743,1.0136094432239429,1.1866570581504245,1.738557587003283,1.2514575959981074,2.050485948836936,0.9877603583606676,1.0304421930428844,1.206363564945778,1.767429363113387,1.2253007407900056,2.007628512642944,0.9671150686148838,1.0089048054958096,1.181149225125139,1.7304881242816923,1.2211222447986054,2.000782138187241,0.963817032220305,1.0054642585793436,1.177121293746228,1.7245868484154796,1.1601515690703106,0.9836645374844032,1.0046631136084452,1.0081009191277548,1.0213472940457355,1.0248421903119986,1.003421849048446,100,100,100,100,100,20250510120526
26.0,,16964372.35717128,11178052.94742765,16482241.13498389,16469519.500909643,6658899.136287019,10061106.878458155,6461492.32886266,14040287.065483203,16173181.932055516,10831622.91162137,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.6697273892747668,1.6861337984087725,2.6254573237506755,1.208263924950415,1.0489198989066963,1.5661893416701216,2.547624165791248,1.1110162214220176,1.7299491167847896,0.7961413392257413,0.6911474188806696,1.0319832068225523,1.6786638029271155,1.6382135021618776,2.5508412447322466,1.17392479641702,1.0191093629087182,1.5216778934669069,2.4752201223721095,1.6369490653332135,2.5488724063545516,1.173018715649945,1.0183227747080976,1.5205034033486626,2.473309651314676,1.0305512716532321,1.5176500269731863,1.0292515573725016,1.0300465873478764,0.678187684301136,0.678711540237119,1.0007724350472729,100,100,100,100,100,20250510120526
28.0,,22298823.24159708,22546611.593918607,21927074.062593393,21881525.232810076,9937128.164805211,14820209.00980934,9528442.968783516,20208398.944754034,24086056.139561016,16111303.66507242,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.6689058421071197,1.5046227233932885,2.3402378872026706,1.10344334069007,0.9257980265590915,1.3840483492306421,2.243990705541452,1.5213423494226865,2.366243012398184,1.1157049925408147,0.9360856531794803,1.3994281321130606,2.268926315529771,1.479538787076491,2.3012232045077554,1.0850475647545308,0.9103638194456616,1.3609745380275426,2.2065805833372996,1.4764653601259554,2.2964429030532005,1.082793609361635,0.9084727323569578,1.3581474030712286,2.2019968817861173,1.042891078569773,0.9890099516155961,1.0169538889658731,1.0190707916540154,1.0282544551797779,1.0303948812540396,1.0020816112816038,100,100,100,100,100,20250510120526
30.0,,17676571.51084972,11365186.186450092,17368672.93849055,19443414.937331483,7414105.491062357,10648171.152327755,6688499.871925094,15129010.698979825,19716574.286442485,11296037.667396609,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.5729209092455778,1.6600570424702006,2.642830507487477,1.1683891209120292,0.8965336094417016,1.5648470757023982,2.3841812788014254,1.0673369185999224,1.6992130379123334,0.7512180678949791,0.57642803568899,1.0061214844611455,1.5329140110227364,1.6311414129264492,2.596796482182106,1.1480375871280037,0.8809173787575056,1.5375898567177404,2.342652523548302,1.8259863275282755,2.9069918979807423,1.2851742472918328,0.9861456992912389,1.7212597469863604,2.6224896531038517,1.1084855547628827,1.555326170716345,1.017727236470487,0.9091289553724737,0.6543497149551254,0.5845262379618748,0.8932933332170259,100,100,100,100,100,20250510120526
32.0,,11197027.387111366,8843793.219557602,11417020.458487056,11351962.82448203,5908446.505091165,7713348.04928651,4782297.814716268,13926042.507568471,14797744.91626954,8395639.968839956,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.5673594197186951,1.4516429591358968,2.3413488287273636,0.8040351292211013,0.756671198920362,1.3336716949117202,1.8950882228455752,1.1465570026203677,1.8492769714891335,0.6350543030980418,0.5976446593449654,1.0533792840546934,1.4968051605336732,1.480164046213776,2.387350370224574,0.8198323717798635,0.7715378608759832,1.3598749470988296,1.93232187998136,1.4717296240161357,2.3737465261049486,0.8151607190853043,0.7671414049042696,1.3521259685520501,1.9213109257569343,1.2354827603813108,1.2660887821698166,0.980731131018325,0.9863516609624087,0.7746148175624405,0.7790541033560097,1.005730959043023,100,100,100,100,100,20250510120526
34.0,,4251098.899448941,3791005.7932601473,4289945.411531947,4242852.654507814,2079965.6486557657,3135709.750629991,2053583.6918998456,4790731.378581354,10975772.52598144,3595568.294348753,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.32759136414657447,1.3557054821782721,2.0700879716843166,0.8873590613856938,0.3873166002106821,1.182316271430723,2.043831301827667,1.2089785390687076,1.8460439709437646,0.791320884783724,0.3453976277556974,1.0543551068738057,1.82262903991236,1.3680939094155828,2.089004421126446,0.8954677422974815,0.39085589660107734,1.1931202692699687,2.0625078180038408,1.3530756963891153,2.06607243291,0.8856377699398834,0.3865652868136882,1.1800228245355302,2.039866695514838,1.0128467891812645,1.1213643901591426,0.9909447537540733,1.0019435614697498,0.8836955787524515,0.8935039941187676,1.0110993147438432,100,100,100,100,100,20250510120526
36.0,,16018363.633614296,15739982.941005686,15679627.022738839,15727692.630573468,6845124.268413394,10220326.34192852,6411753.428800892,13893200.45635616,15576373.128844628,11018137.687482944,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.7073622078993052,1.5673045162853105,2.4982812909900067,1.15296426362911,1.0283757008845134,1.4538177038585944,2.34011290452834,1.5400665707153571,2.4548640423855685,1.1329270739633373,1.0105037168028597,1.4285520282512854,2.299444440130522,1.5341610921379032,2.445450717475765,1.1285827964546056,1.0066288790747444,1.4230741589435334,2.29062708110238,1.5388640347080873,2.452947201607348,1.132042446229733,1.009714681362417,1.4274365665661242,2.2976489562283624,1.0675900663406437,1.017686213107854,1.0216036140645575,1.0184814778536417,1.0038493210443922,1.0007814439613556,0.9969438868775199,100,100,100,100,100,20250510120526
38.0,,9085825.905783635,6311928.4022419015,9754000.972872721,10767860.102251515,4065180.2188928844,6053408.261321633,3901023.01750246,7927758.076568874,10580530.668497682,6660322.476483777,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.629488509145777,1.5009438507291324,2.329088002049428,1.1460775944510118,0.8587306431458718,1.3641720709265668,2.235036435422309,1.0427065431175504,1.6180187540351834,0.796180753912927,0.5965606641106335,0.947691110231977,1.5526810774359467,1.611323828131021,2.500370012970981,1.2303605734011303,0.9218820188210542,1.4644938000092462,2.399401858628825,1.7788094966356327,2.7602657184897588,1.3582478171321588,1.0177051075813792,1.6167175298599437,2.6488026415675234,1.04208055185881,1.439469101480379,0.931497334381309,0.8437912286661141,0.647111725721197,0.5861822444110416,0.9058439541606972,100,100,100,100,100,20250510120526
