arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
38.00,30.00,6.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
36.00,30.00,18.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
40.00,30.00,18.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
30.00,30.00,18.00,100.00,0.00,397
32.00,7.92,512.00,26.70,73.30,397
28.00,30.00,15.00,100.00,0.00,397
26.00,30.00,9.00,100.00,0.00,396
22.00,30.00,12.00,100.00,0.00,396
36.00,4.64,32768.00,17.27,82.73,388
28.00,16.77,64.00,100.00,0.00,397
28.00,30.00,9.00,100.00,0.00,397
36.00,7.92,512.00,23.74,76.26,396
26.00,4.07,262144.00,18.39,81.61,397
28.00,30.00,6.00,100.00,0.00,397
38.00,4.07,262144.00,14.11,85.89,397
24.00,16.77,64.00,100.00,0.00,397
28.00,4.64,32768.00,18.89,81.11,397
24.00,30.00,12.00,100.00,0.00,396
26.00,30.00,6.00,100.00,0.00,397
26.00,30.00,18.00,100.00,0.00,396
26.00,16.77,64.00,100.00,0.00,397
24.00,4.64,32768.00,17.63,82.37,397
40.00,4.07,262144.00,16.62,83.38,397
28.00,30.00,12.00,100.00,0.00,397
34.00,4.07,262144.00,13.35,86.65,397
22.00,30.00,6.00,100.00,0.00,396
20.00,16.77,64.00,100.00,0.00,396
38.00,7.92,512.00,30.48,69.52,397
30.00,7.92,512.00,28.79,71.21,396
24.00,7.92,512.00,29.37,70.63,395
36.00,5.65,4096.00,20.15,79.85,397
20.00,4.64,32768.00,20.65,79.35,397
32.00,5.65,4096.00,16.62,83.38,397
26.00,30.00,12.00,100.00,0.00,397
22.00,30.00,9.00,100.00,0.00,395
34.00,7.92,512.00,26.95,73.05,397
22.00,30.00,15.00,100.00,0.00,396
28.00,5.65,4096.00,18.73,81.27,395
20.00,30.00,18.00,100.00,0.00,396
26.00,5.65,4096.00,19.13,80.87,392
20.00,30.00,6.00,100.00,0.00,396
24.00,30.00,15.00,100.00,0.00,396
28.00,7.92,512.00,23.48,76.52,396
24.00,30.00,18.00,100.00,0.00,396
28.00,4.07,262144.00,16.88,83.12,397
30.00,4.64,32768.00,19.65,80.35,397
30.00,4.07,262144.00,15.95,84.05,395
28.00,30.00,18.00,100.00,0.00,397
34.00,4.64,32768.00,17.38,82.62,397
20.00,30.00,12.00,100.00,0.00,396
36.00,4.07,262144.00,12.85,87.15,397
32.00,4.07,262144.00,15.38,84.62,390
24.00,30.00,9.00,100.00,0.00,396
34.00,5.65,4096.00,21.77,78.23,395
24.00,30.00,6.00,100.00,0.00,397
20.00,30.00,15.00,100.00,0.00,394
22.00,16.77,64.00,100.00,0.00,396
