arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
30,8.500000,262144,21412949.455336
30,9.800000,32768,30173551.427208
30,12.400000,4096,50762719.420675
30,18.900000,512,91189956.716889
30,56.300000,64,172555733.266085
30,60.000000,12,161192542.602846
30,60.000000,18,153054398.632159
30,60.000000,24,144776493.120352
