arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
26,8.500000,262144,25622539.611213
26,9.800000,32768,37462901.605642
26,12.400000,4096,56854375.751594
26,18.900000,512,101186583.668251
26,56.300000,64,185095917.792964
26,60.000000,12,173245708.151864
26,60.000000,18,164704295.494520
26,60.000000,24,157777973.657866
