arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
40,8.500000,262144,10810144.958889
40,9.800000,32768,18028512.112990
40,12.400000,4096,28892769.337686
40,18.900000,512,65189733.946726
40,56.300000,64,134457056.519156
40,60.000000,12,124729031.888596
40,60.000000,18,118009551.500012
40,60.000000,24,112292476.534840
