arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
32,8.500000,262144,17503056.714835
32,9.800000,32768,26372671.468088
32,12.400000,4096,47532962.528497
32,18.900000,512,83628093.254642
32,56.300000,64,164565907.541327
32,60.000000,12,153549159.895999
32,60.000000,18,146954557.535936
32,60.000000,24,139913079.795535
