arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
22,8.500000,262144,33601204.120430
22,9.800000,32768,44462235.538143
22,12.400000,4096,67786204.294843
22,18.900000,512,111071647.845951
22,56.300000,64,199986466.232650
22,60.000000,12,186638181.733895
22,60.000000,18,178354752.537173
22,60.000000,24,168735515.828477
