arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
24,8.500000,262144,30436637.512301
24,9.800000,32768,42017756.612394
24,12.400000,4096,61944124.433121
24,18.900000,512,106053114.539007
24,56.300000,64,192550236.770255
24,60.000000,12,179808465.105345
24,60.000000,18,171741332.254141
24,60.000000,24,163986382.155342
