arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
38,8.500000,262144,12211787.915857
38,9.800000,32768,19276402.928707
38,12.400000,4096,34183702.265848
38,18.900000,512,71093106.002575
38,56.300000,64,143596509.276817
38,60.000000,12,131262553.614511
38,60.000000,18,124141125.191931
38,60.000000,24,121536497.973747
