arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
32,8.500000,262144,18410818.607095
32,9.800000,32768,26850663.447718
32,12.400000,4096,45485334.862556
32,18.900000,512,84200329.768057
32,56.300000,64,164151700.415110
32,60.000000,12,154429965.966962
32,60.000000,18,146518053.228433
32,60.000000,24,139220604.974639
