arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
30,8.500000,262144,19876543.563311
30,9.800000,32768,29448964.672447
30,12.400000,4096,49644977.883771
30,18.900000,512,90904644.179543
30,56.300000,64,171662768.981503
30,60.000000,12,161483509.699888
30,60.000000,18,153062728.675313
30,60.000000,24,144628256.113015
