arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
30,8.500000,262144,21706467.398575
30,9.800000,32768,28897690.140425
30,12.400000,4096,48609235.473746
30,18.900000,512,91606013.934736
30,56.300000,64,171884573.867620
30,60.000000,12,162145733.255874
30,60.000000,18,152897136.880971
30,60.000000,24,146217035.587386
