arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
26,8.500000,262144,26416133.786465
26,9.800000,32768,36575557.187760
26,12.400000,4096,59082018.763283
26,18.900000,512,102261121.838400
26,56.300000,64,185050813.630369
26,60.000000,12,173146167.790128
26,60.000000,18,165232402.967637
26,60.000000,24,157788973.371811
