arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
26,8.500000,262144,25457261.714034
26,9.800000,32768,35663574.323523
26,12.400000,4096,57725309.603207
26,18.900000,512,101946736.031542
26,56.300000,64,185684930.160807
26,60.000000,12,173631260.893087
26,60.000000,18,164097761.135922
26,60.000000,24,157821719.171719
