arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
24,8.500000,262144,29103359.213334
24,9.800000,32768,39488945.255565
24,12.400000,4096,63801968.903384
24,18.900000,512,107365288.259147
24,56.300000,64,193096389.620247
24,60.000000,12,180052682.004153
24,60.000000,18,171015274.719552
24,60.000000,24,163518470.985980
