arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
22,8.500000,262144,32668529.430843
22,9.800000,32768,45927670.340063
22,12.400000,4096,67947434.424229
22,18.900000,512,113109789.097504
22,56.300000,64,200344654.893180
22,60.000000,12,188164434.841065
22,60.000000,18,178471916.758002
22,60.000000,24,168439985.648261
