arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
20,8.500000,262144,38453168.090085
20,9.800000,32768,48935911.817179
20,12.400000,4096,71736928.714591
20,18.900000,512,117869230.524675
20,56.300000,64,205437668.468777
20,60.000000,12,192639399.922392
20,60.000000,18,183776738.891916
20,60.000000,24,174649527.621341
