arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
22,8.500000,262144,33225663.377268
22,9.800000,32768,46607496.447483
22,12.400000,4096,68208252.112409
22,18.900000,512,111137206.003699
22,56.300000,64,200135079.536420
22,60.000000,12,186576027.782621
22,60.000000,18,177915880.132171
22,60.000000,24,169544682.991988
