arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
28,8.500000,262144,24764650.204922
28,9.800000,32768,33098910.949419
28,12.400000,4096,55337408.143824
28,18.900000,512,96360637.080348
28,56.300000,64,179756352.655320
28,60.000000,12,167319588.088318
28,60.000000,18,159314750.771993
28,60.000000,24,151752822.476418
