arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
20,8.500000,262144,37290152.339808
20,9.800000,32768,50956332.587424
20,12.400000,4096,72853796.660735
20,18.900000,512,118520855.201322
20,56.300000,64,206229182.314920
20,60.000000,12,193250040.092345
20,60.000000,18,184016101.662488
20,60.000000,24,175344045.831481
