arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
26,8.500000,262144,25424653.638997
26,9.800000,32768,36610207.970276
26,12.400000,4096,59595133.612550
26,18.900000,512,102103141.493880
26,56.300000,64,184538243.262848
26,60.000000,12,174146651.116319
26,60.000000,18,165085229.838608
26,60.000000,24,158400614.340921
